timestamp,value,source_table,source_db
20250924T183335,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183400,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183424,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183449,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183514,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183538,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183603,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183628,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183652,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183717,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183742,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183806,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183831,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183856,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183920,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183945,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184010,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184034,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184059,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184124,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184148,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184213,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184237,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184302,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184327,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184351,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184416,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184441,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184506,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184531,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184555,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184620,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184645,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184709,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184734,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184759,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184824,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184848,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184913,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T184937,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185002,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185027,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185051,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185116,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185141,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185205,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185230,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185255,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185319,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185344,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185409,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185433,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185458,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185523,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185548,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185613,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185637,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185702,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T185727,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
