timestamp,value,source_table,source_db
20250924T181322,67.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181347,66.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181412,66.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181436,66.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181501,65.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181526,65.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181550,65.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181615,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181640,65.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181705,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181729,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181754,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181819,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181844,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181908,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181933,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181958,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182023,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182047,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182112,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182137,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182202,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182226,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182251,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
